id	text	label
test_1976	 Sản phẩm tốt, chính hãng máy chạy êm không gây tiếng ồn 	0
test_1977	 mình ở bắc giang nhờ ng quen ở hn nhận vs thanh toán.về tỉnh hàng vẫn nguyên zin ko móp méo,tự vận chuyển vs khui thùng em nó ko 1 vết xước vs móp méo,nguyên bản tem dán chống xô lệch,máy chạy êm,điện ăn it,mà không gian quá thoải mái,giá quá tôt cho 1 chiếc tủ 315l,nó lớn hơn mình nghĩ 	0
test_1978	 hàng chính hãng, giao hàng nhanh, đóng gói cẩn thận 	0
test_1979	 tủ lạnh tốt, chạy êm. sau khi ổn định rồi thì chạy khá êm 	0
test_1980	 đã nhận hàng nhanh hơn dự kiến , máy còn nguyên niêm phong , máy đúng như mô tả . đẵ cài xong CHplay , còn đang cài tiếng việt nữa là ok . 	0
test_1981	 Cảm ơn tiki! Sản phẩm máy lạnh bên cty giao mình đang sử dụng chạy tốt. Dịch vụ giao hàng và lắp đặt đúng thời hạn. Mình cảm thấy hài lòng với chất lượng và thái độ phục vụ của tiki. Cảm ơn cty đã tạo ra trang mua sắm tiện ích này. Chăc chắn sẽ tiếp tục ủng hộ với các sản phẩm khác của tiki. 	0
test_1982	 May mắn kho hàng rất gần, mình vừa đặt hàng lúc 12:10 thì 12:50 có người giao, nhân viên lắp đặt thì 15:00 giờ đến, nhiệt tình thân thiện. Máy xài rất ổn hợp lý với túi tiền. Rất hài lòng về sản phẩm. 	0
test_1983	 Đặt màu đen giao màu hồng. Giao sớm hơn dự kiến. Bên ngoài bao bọc seal dán: màu đen bên trong màu hồng. 	0
test_1984	 Tôi có đặt mua bình tắm panasonic qua tiki, qua tìm hiểu thì giá của bên tiki tốt hơn nơi khác khi nhập mã APP10 (giảm 10%) . tôi hài lòng với cách phục vụ của tiki hàng hóa đầy đủ, đóng hàng cẩn thận có thêm mút và băng keo mềm bọc ngoài vỏ hộp chống va đập. 	0
test_1985	 Tủ lạnh khá đẹp, phù hợp với gia đình 4 người. Giá rẻ hơn những hãng khác. Đặc biệt có ngăn đông mềm. Tiki giao hàng nhanh. 	0
test_1986	 Máy tắm rất thích, nước ấm, đặt biệt nhà mình có trẻ em và ông bà lớn tuổi rất thích hợp để dùng. Mình nhận máy ngày chủ nhật, sáng thứ 2 đã có nhân viên liên hệ đến nhà lắp đặt, nhân viên lắp đặt rất nhiệt tình, dể thương, lắp có tâm, cảm ơn tiki. 	0
test_1987	 Hàng chính hãng Nokia, chức năng tốt y như Nokia ngày xưa. Pin để cả tuần mà vẫn chưa cạn. 2 Sim nghe gọi thoải mái. Chất lượng quá tốt cho giá tiền. 	0
test_1988	 Do đặt đợt đầu khan hàng nên không có tiki now. Tuy nhiên, tiki vẫn giao hàng sớm hơn dự kiến. Đóng gói ổn. Chất lượng thì do Samsung sản xuất nên ko bàn. Đánh giá ở đây chỉ đánh giá chất lượng dịch vụ của tiki thôi. 	0
test_1989	 việc mua bán diễn ra thuận lợi, nhanh hơn 3 ngày. máy mới 100%, chạy rất ok. để thuận lọi cho khách hàng shop nên in 01 kèm theo máy bản hướng dẫn tải và cài đặt thêm ch play, laban key, trình duyệt google, youtube... 	0
test_1990	 Nói chung vs giá này thì Oke còn về sau thì vẫn chưa biết trước hết cho 5 sao 	0
test_1991	 Giao hàng nhanh chóng, sản phẩm như quảng cáo, tủ chạy êm, mát, làm đá nhanh, hình thức đẹp, ngăn tủ tiện dụng 	0
test_1992	 Đã nhận được sp giao khá nhanh, hàng nguyên seal, chạy rất mượt 	0
test_1993	 Một trong những tủ lạnh mini đáng mua trong tầm giá. Ở trọ 1-2 người để đồ ăn thoải mái. Chạy rất êm và nhãn tiết kiệm điện 5 sao. Mình vặn mức 2/5 mà tủ vẫn lạnh đều và làm đá tốt. ngoại hình tủ còn hiện đại nữa. 	0
test_1994	 Mới mua sd đươc 1 tuần thấy sp dùng cũng ổn định. hy vọng sd bền lâu 	0
test_1995	 Sản phẩm đẹp, màng hình rõ. Giá cả hợp lý. 	0
test_1996	 mascara giá rẻ nhưng chất lượng khá ổn. làm tơi mi dài mi đen hơn tiếc cái là không làm cong mi tự nhiên thôi 	0
test_1997	 Thật tuyệt vời! Thật không thể tin được! 	0
test_1998	 Ti vi to thích quá  	0
test_1999	 Giày đi ôm chân và êm lắm shop a 	0
test_2000	 Tuyệt cú mèo SamSung!  	0
test_000001	 Giao hàng bị vỡ hộp, hơi bị thất vọng. Mong mấy chú giao hàng cẩn thận dùm. 	1
test_000002	 sản phẩm tốt hàng nguyên seal chưa bóc siu. có điều nói kèm tai nghe vs cường lực mà không có gọi cho shop thì bảo lộn số lm ăn như mất uy tín lần này thôi không có lần thứ 2 không hỗ trợ cài rom tv hay abcz...v.v.. mong tiki xem xét tên shop 24h nha m.n 	1
test_000003	 Điện thoại mua bị hư phím, phím số 6 ko thể nhấn dc, nên ko thể gọi cho bất kì số điện thoại nào có số 6 được. Bây giờ mình biết liên hệ giải quyết vấn đề ra sao?? 	1
test_000004	 Nhận hàng nhanh, bao bì Tikinow ok. Tuy nhiên, mua 2 sản phẩm thì 1 sản phẩm không có ống nghe nói và bao bì rách nát như hình. 	1
test_000005	 Tôi thấy sản phẩm khác xa với ảnh, mã thì hiển nhiên đúng, khi nhận hàng không đúng ảnh tôi nhìn kỹ trên ảnh thì là mã khác. Bán hàng kiểu này là treo đầu dê bán thịt chuột. Tôi cần 1 lời giải thích hoặc cho tôi trả lại hàng 	1
test_000006	 Vừa mua được 2 ngày thì gặp lỗi Headphone mode, làm con bé nhà mình chẳng gọi được cho ai! Tìm hiểu trên internet thì đây là một kiểu lỗi phần cứng, chỉ có thợ tháo máy ra mới fix được. Gọi hỗ trợ Tiki mà chưa thấy bên bảo hành liên hệ lại... 	1
test_000007	 Loa bị hư nghe người khác nói nhưng nói người khác không nghe, mỗi lần như vậy phải khỏi động lại máy mới sài được, mắt công gửi bảo hành quá nên thôi, với lại không thể đặt pass cho điện thoại này, mỗi lần đặt pass nó yêu cầu nhập mã máy, nhập đủ số 1111, 12345, 123456 như trên thế giới di động chỉ mà cũng không được, quá thất vọng, không biết có phải chính hảng hay hàng tàu nhái nữa 	1
test_000008	 nhân hàng từ hôm 20/6/2019, nhưng do bận việc không kiểm tra. hôm nay mang ra lắp sim điện thử thì máy bị lỗi micro, bên kia ko nghe thấy gì luôn. thất vọng vô cùng. ko biết nên làm gì với cái máy này nữa. 	1
test_000009	 Ko Nên Mua bà con ơi :( Máy bị Lỗi phần hiển thị nội dung, tra *101# không hiển thị hết nội dung trên màn hình, chỉ có 3 dòng thông tin, mất phần quan trọng. Vài lỗi khác, Luôn mua ủng hộ NOKIA quay trở lại nhưng NOKIA làm lại bản này ko hoàn thiện lắm. Mong NOKIA update sửa lỗi. 	1
test_000010	 sản phẩm y như trong hộp nhưng không có tai nghe và trong ứng dụng trò chơi có một số ứng dụng không nên có 	1
test_000011	 Máy mới mua từ trưa đến tối đã bị đơ.giật màn hình.đổi trả không được lấy lí do ko bị lỗi rồi không giải trình được 	1
test_000012	 máy mới cứng . nhưng bộ nhớ hơi thấp còn lại có đc hơn 2g thôi .. máy dùng thêm máy thì lên mua . chứ dùng để tải nhiều ứng dụng thì hơi kém . ít ứng dụng 	1
test_000013	 Tôi không đồng ý đưa máy Tiki test đến 7 ngày, chính sách Tiki là đổi trả trong vòng 7 ngày sử dụng nếu máy lỗi. Vì vậy, Tiki hãy xem những bằng chứng máy hư trên hình và điện thoại cho Trung Tâm CSKH Samsung (35 Nguyễn Thị Thập, kỹ thuật viên quầy 2) hoặc trích xuất camera ở đó nếu cần chứng minh thông tin tôi cung cấp là thật, và xử lý thu hồi hoàn tiền cho tôi. 	1
test_000014	 thiếu kính cường lực shop xem lại đơn hàng. ốp lưng có như ko ko vừa lòng. shop xem có thể đổi lại ốp lưng ko. shop hướng dẫn nâng cấp phiên bản tiếng việt 	1
test_000015	 mua dt dùng chưa được thág thì sập nguồn liên tục, ngày cũg khoảng mấy chục lần, đem đến tiki bảo hành Đà Nẵng thi bảo hư men, thay men vừa về tới nhà thì máy sập nguồn lại. xong đem lên lại thì nó cũg thay men chi đó rồi đem về dùng chưa được nữa tháng lại rơi vào tình trang tắt nguồn liên tục. thật sự quá thất vọng.. dt rõ ràng hư phần mềm mà tiki bảo hành không tới nơi.. rất rất thất vọng 	1
test_000016	 k hiểu vì lý do dây chuyền hay máy t bị lỗi nhưng, ban đầu máy dùng bình thường, ổn. nhưng khoảng 4,5 ngày thì máy xuất hiện hiện tượng đơ màn hình, k thể cảm ứng dc gì. mang ra quán sửa dc hơn 1 tuần thì lại xuất hiện lại. đến giờ là lần thứ 4 rồi. mong tiki phản hồi 	1
test_000017	 quá đỗi thất vọng. và sẽ chỉ mua hàng điện tử trên tiki 1 lần. mình chia sẽ để các bạn không bị lầm hàng như mình. mình mua cái máy sam sung Galaxy A20 xài đúng được 1 tháng thì bị lỗi camera. sau khi tiki nhận hàng của mình để bảo hành thì thời gian bảo hành kéo dài hơn 1 tháng. sau đó thì gọi điện báo cho mình là máy bị vào nước phải thay phu kiện tầm 2.800.000. . 	1
test_000018	 Mình mua chiếc redmi note 7 này được hơn 1 tháng chút xíu mà không hiểu tại sao từ đó giờ thì thoảng nó lại không kết nối được dù mình làm mọi cách khắc phục. Chẳng hạn như dưới đây mạng wifi căng đét mà nó không hiện logo bên phải màn hình và không kết nối được. Dạo gần đây nó càng bị nặng thêm và rất khó để kết nối wi-fi. Nếu ai biết mong giải đáp 	1
test_000019	 mua xong khoảng 8 ngày là máy bị lỗi, phải cài đặt lại mặc định nhưng máy không thể nhấn nút home và không cách nào vào được setting. Mình yêu cầu tiki support nhưng họ sử lý cực chậm. Cuối cùng do vô ý nhấn bừa, vào được phần setting mới vào được phần khôi phục cài đặt gốc. Cả tiki và bên bán đều quá tệ 	1
test_000020	 Mình vừa mở hộp con nokia 3.1 này chiều nay, máy mới 100% và cảm giác hụt hẫng đi kèm sau đó khi phát hiện màn hình máy bị lỗi. Có khung vùng nhạt ở trong màn hình. Mình đã thử đổi hình nền qua cả 2 phông nền đều thấy bị lỗi. 	1
test_000021	 vừa nhận hàng và thất vọng tràn trề vì thấy mọi người mua ai cũng nói tốt. Mở hộp thì lưng máy bị gồ lên giống như pin bị chai phồng. Gọi tổng đài thì nói gửi email. Gửi rồi thì khôg phản hồi. Không đưa ra hướng giải quyết , để khách hàng chờ 	1
test_000022	 Máy mới đẹp nhưng sáng giờ mình hơi bực tikinow giao hàng trong 2h.Đặt hàng từ tối thứ 7 sáng 10h chủ nhật sẽ giao.Nhưng giao hàng chậm tới 12h mới nhận hàng được.Đợi mất cả nữa ngày trời lúc mình đi ăn thì shipper tới hối kêu tranh thủ dùm ? Mình chỉ nhờ đợi 5p để chạy về nhận.Hổng hiểu nổi luôn 	1
test_000023	 Máy giống như đã qua sử dụng, hộp không có siêu chỉ dáng 2 miếng băng keo, hộp cũ bị móp, mở ra bênh trong máy có bụi xung quanh viền màng hình, khởi động không nhận tin nhăn kích hoạt bảo hành, pin tuột nhanh, xài đọc báo nhưng rất nóng 	1
test_000024	 lần thứ 2 tôi mua 1 sản phẩm công nghệ trên tiki lại là 1 sản phẩm chất lượng kém như thế này!, điện thoại màn hình bị lỏng và hở sáng!. thật kinh khủng cho 1 sp như thế này! tôi cần được đổi mới hoặc hoàn trả đơn hàng này 	1
test_000025	 sản phẩm nhận được không như mong đợi. đã bỏ vô hộp lại và gọi bên hỗ trợ. hy vọng những mặt hàng giá trị có seal giao cho nhân viên giao hàng cho đồng kiểm để khách hàng dễ kiểm tra trách bị đỗ lỗi cho nhau. thật sự cảm thấy hụt hẫng khi xài mấy dòng flagship. hy vọng tiki có hướng giải quyết thoả đáng cho khách hàng khi bị tình trạng như vậy 	1
test_000026	 Thật sự quá thất vọng về quy trình của tiki, từ khi mua máy tới giờ mình ko nghĩ sẽ đặt hàng thêm sản phẩm điện tử nào trên tiki được nữa. 	1
test_000027	 Mình mới nhận hôm 22/03, bóc seal kiểm tra thì thấy mép màn hình phía trên bên phải bị mẻ 1 miếng với khớp nối nhìn ko được khít và có phần ít nham nhở, nhìn mất thẵm mỹ và vuốt cũng khó chịu @@ liên hệ đổi trả thì bảo mất mấy ngày khá lâu để xử lý trong khi lỗi nhà sản xuất mà mình phát hiện ngay khi nhận hàng. Một phần mình cần gấp nên rất khó chịu 	1
test_000028	 trước khi mua có nhiều ng phàn nàn bị hở viền rồi nhưng vẫn mua, mở nguyên seal ktra dính hở viền luôn, chán ko muốn test máy gì luôn nữa, đang chờ đổi trả, đi làm suốt ngày ko có time rồi giờ lại lọ mọ đi gửi bưu điện ko biết đến bao giờ mới có máy đấy, lần đầu mua tiki mà chán quá 	1
test_000029	 Nhận hàng tới Cần Thơ mất gần 3 ngày, tiki đóng gói rất cẩn thận. 	1
test_000030	 Giao sai màu (đặt blue giao baltic), cam đôi nhưng xấu tệ, chậm, màu nhợt nhạt (chống chỉ định cho ai đã dùng flagship kể cả đời ơ kìa). 	1
test_000031	 tưởng mua đc hàng ngon . ai ngờ mở hộp ra thấy ntn chán hẳn . k biết lỗi do đâu 	1
test_000032	 Kỳ vọng cho dòng điện thoại mới pin khỏe tính năng này nọ nhưng mình thực sự thất vọng. Điện thoại cháy màn hình, nóng đến mức đổi màu máy từ lần sạc thứ 2.Vẫn biết sản xuất hành loạt nên lỗi là không tránh khỏi nhưng hỏng nhanh thế này thì khỏi phải nói chất lượng dòng máy này như thế nào. Tiền nào của ấy...Mong chờ sự support từ Tiki chứ mình chính thức anti dòng này. 	1
test_000033	 tôi mua nửa tháng rồi. trong thời gian nay sao màn hình dt này có vấn đề gì thế. tất nguồn r mở ra đều bị trắng kìa 	1
test_000034	 trong lúc đang gọi điện, điện thoại mình nói cho bên kia bảo rất ồn lúc to lúc nhỏ. mình thử mượn điện thoại của những người khác gọi vào để thử, quả thật là bị hư mic thoại rồi, làm ơn kiểm tra và cho đổi trả với. mình mới mua món hàng điện tử đắt tiền lần đầu trên tiki mà đã bị như thế!!! 	1
test_000035	 máy hộp nguyên seal, kính cường lực ko có hộp nên lúc mình mở ra thấy bị nứt rồi. Ốp lưng trong hộp nguyên seal nhưng bị hở như hình, hơi buồn 1 tẹo. Chọn gói giá cao hơn tí để khỏi mua thêm kính cường lực và ốp lưng mà như ko  	1
test_000036	 Màn hình và nắp lưng xuất hiện nhiều khe hở quanh thân máy. Rõ nhất là một đoạn từ giắc cắm 3.5 đến phần loa. Pin tụt nhanh. 	1
test_000037	 Mình mới nhận máy, sản phẩm là nguyên seal nhưng thực chất cảm giác là đã bị bóc ra và TiKi đã dùng 1 tem khác dán đè lên phía trên! Trước giờ mình hay mua hàng Tiki nhưng sau việc này mình thấy thất vọng vì Tiki lừa dối khách hàng. Mình nghĩ Tiki nên giải thích cho mình vấn đề này. 	1
test_000038	 Tôi từng mua nhiều sản phẩm điện thoại và điện tử trên Tiki nhưng lần này thật sự không hài lòng. 	1
test_000039	 Tem dán đè, thất vọng về tiki. Mặc dù đã gọi hỏi tổng đài xác nhận là nguyên seal. Kích hoạt BH đc 15 ngày. Không biết dùng lâu thế nào. Màu xanh nhợt nhạt rất xấu, nên mua màu đen thì đẹp hơn. 	1
test_000040	 Sản phẩm bị lỗi quá tệ, tiki không kích hoạt sản phẩm khách hàng, yêu cầu khách hàng báo lên tổng đài để kích hoạt, đã báo lên rồi, và search imei trên trang bảo hành thì báo thiết bị không tồn tại! Lỗi cháy màu góc màn hình, bị bóng ma, lưu ảnh, mua trên đây tận 3 cái thất vọng tràn trề! 	1
test_000041	 Không biết do mình xui trúng phải cái máy lỗi hay do hàng này không tốt nên mới rẻ như vậy? Mua máy ngày 11/12, do mua máy phụ để chơi game nên ko kiểm tra camera, dùng được ~2tuần thì phát hiện lỗi camera (phần cứng), báo cho tiki thì 1 tuần sau nhân viên mới gọi để xác nhận & gửi máy đi bảo hành, 	1
test_000042	 sao mình đặt 26-9 tới nay 30-9 vẫn chưa thấy gửi hàng nhỉ ,thời gian dự kiến 8-10 là sao , quá lâu ??? 	1
test_000043	 mình mới đặt mua hôm qua, máy mới nguyên kiểm tra lỗi mic khi nghe loa ngoài, người bên kia không nghe thấy gì, tắt loa ngoài thì người bên kia nghe bình thường. loa nghe trong rất nhỏ, thất vọng :(, mình yêu cầu đổi máy mới không lỗi 	1
test_000044	 Máy mua về ko vào wifi dc ở nhà , ra ngoài thế giới di động thì vào dc , ra quán cafe thì vào dc , mà lạ cái là ko phải riêng nhà mình mà 2 ,3 nhà kế bên mình vào cũng ko dc , Bây giờ mình muốn trả hàng lại luôn ko mua nữa , TIki sử ký thế nào ? ( đã nhờ nhà mạng xuống nhà kiểm tra đường truyền và nhập lại wifi , tất cả máy đều vô dc , chỉ riêng máy mua tiki ko vào dc  ) 	1
test_000045	 Hàng lỗi mà không bảo hành được cho khách. Nhận máy về mở bung ra làm xây xước rồi trả máy lại vẫn lỗi nguyên xi. Tôi mang máy ra Apple Care thì nhận thông báo là bị từ chối bảo hành vì máy bị can thiệp. 	1
test_000046	 Máy lạnh xài ko thích lắm. Mua về xài mới biết nó ko làm lạnh cả phòng mà chỉ lạnh chỗ nó thổi thôi àh :((. Nằm ngay quạt thì lạnh mà lạnh quá qua nằm chỗ khác là nóng liền. Nói chung mng nên chọn máy lạnh nào có quạt 4 chiều cho nó mát đều nha. Vì ko bik nên mua chứ xài ko thích gì cả :(( 	1
test_000047	 Quá thất vọng về dịch vụ sau khi giao hàng 	1
test_000048	 Tưởng rẻ nhưng ko hề rẻ hơn, tiki sử dụng đơn vị thứ 3 để lắp đặt làm việc rất chậm, chi phí cao, sau khi tháo máy lạnh cũ lắp ở phòng khác thì đc vài ngày cục nóng rớt từ trên trần xuống chứng tỏ lắp đặt ko chắc chắn. 	1
test_000049	 Thời gian lắp máy lạnh hơi lâu. Mình đợi hơn 48h mà chưa thấy ai liên hệ lắp nên phải phản hồi lại Tiki thì một hồi sau mới có kỹ thuật liên hệ xuống lắp. 	1
test_000050	 đội lắp đặt thì quá tệ. đây là hình ảnh sau khi dùng đc 2 tuần. đầu ống nối đã bung ra. làm đầu nối quá tệ. phải gọi cho bên LG xuống kiểm tra vì tự nhiên toàn hơi nóng. về phần hỗ trợ người dùng thì quá tệ. lúc xảy ra sự cố thì gọi chả thấy ai xuống.  	1
test_000051	 giao hàng 1 nơi, lắp 1 nơi, mô hình này không ổn vì những ai ko mua tikinow của tiki sẽ ko đc lắp khi giao mà phải chờ 48 tiếng, gọi điện lên support thì vô phương, trong khi mua vì nóng thì chắc phải chết cháy rồi mới đc lắp máy lạnh 	1
test_000052	 Cục lạnh bị chảy nước, đã báo kỹ thuật vào sửa lần 1 vẫn như vậy. 	1
test_000053	 Thời gian 48h thì cũng gần hết rồi. Không lẽ làm việc không có lịch trình, sắp xếp gì à. Khách hàng cũng có công việc chứ chứ ngồi ở nhà 2 ngày trời đợi nhân viên đến lắp sao? Hay là đi đâu ra ngoài cũng lo là nhân viên sắp đến lắp!!! Từ nay nếu bạn bè có hỏi chất lượng của TIKI thì sẽ khuyên bạn bè và người thân không nên mua hàng TIKI nữa 	1
test_000054	 giao hàng 10h ngày 27/04. Phải gọi tổng đài 4-5 lần , bum email tin nhắn quá trời...(phai bao lý do vợ mình sanh sắp ra viện về nhà trong ngày 2/5) đến ngày 12h ngày 2/05 mới lắp đặt Bị trễ hạn 2 tiếng (so với 48h theo cam kết, đã trừ lễ CN va 30/4 vs mùng 1/5 ra rồi) 	1
test_000055	 Đến khi mua máy sau thì nó có vấn đề , máy chạy lúc lạnh bình thường lúc thì chỉ có gió không r hơi . Mình có báo bên bộ phận tiki để kiểm tra nhưng rất lâu sau bên tiki mới gọi cho mình và xuống kiểm tra . Và đến 10 ngày rồi mình vẫn chưa đc giải quyết vấn đề vẫn ôm cái máy và ko sử dụng được . Cảm thấy rất mất thời gian và tiền bạc , bỏ ra số tiền như vậy mà ko sử dụng được như mong đợi . Về sau cũng ko dám mua những sản phẩm như vậy của tiki. 	1
test_000056	 nhân viên mình ko thích tí nào cả. Mặc áo của adayroi, quần đùi, lắp cái đièu khiển xấu kinh, đã vây ko có vít nên chỉ bắn 1 con, mình phải tự mua vít về bắn 	1
test_000057	  Thật sự không hài lòng. 	1
test_000058	 Mình mua máy lạnh, giao hàng mất 2 ngày, giao xong gọi tổng đài hỏi khi nào lắp cũng không thấy báo lại, Tiki chăm sóc khách hàng quá kém. 	1
test_000059	 Máy mua đặt Tiki Now ngày 20/05, sau 2h giao hàng, hôm sau NV đến lắp đặt nhưng máy không chạy. Hãng qua kiểm tra xác nhận lỗi. Nhân viên Tiki phản hồi về không thấy ai gọi điện giải quyết. Mình phải thông báo cho Tiki yêu cầu đổi máy vào 25/05. Tiki đồng ý đổi và lên đơn hàng GIAO THƯỜNG, dự kiến giao 29/05 :((. Sau đó chờ đợi, điện thoại giục giã các kiểu thì tối 31/05, 21h mới giao tới và tiếp tục gọi nhờ lắp đặt nhưng vẫn bị chờ. 	1
test_000060	 Giao hàng nhanh, nhưng sau đó thì ko thấy ai liên hệ để lắp đặt, chờ 4-5 ngày ko thấy, gọi điện lên tiki thì được bảo chờ kiểm tra với bộ phận lắp đặt rồi sẽ liên hệ lại sau. Lại chờ mòn mỏi, nay là 7 ngày rồi vẫn ko ai liên hệ lại. Máy giao được 1 tuần rồi vẫn bỏ xó chưa được dùng. Chán. 	1
test_000061	 1 vấn đề là nhân viên lắp đặt rất thiếu ý thức, nhà có sẳn than , đồ dùng đầy đủ cho nhân viên, nhưng do sơ xuất mình lo việc trong nhà ko để ý, nhân viên đã leo lên bằng cách dậm lên cái máy giặt của nhà mình, điều mình rất không thích, khi mình tỏ thái độ chỉ nhân viên có thang thì nhân viên lại hằn học với mình. 	1
test_000062	 Không hài lòng cách làm việc của Tiki 	1
test_000063	 lắp đặt quá chậm. giao hàng sáng 17/5 mà quá 48 tiếng không có ai liên hệ để lắp đặt. đã liên hệ Tiki hotline đến 2 lần. nhân viên tổng đài chỉ ậm ờ hứa suông không biết khi nào mới lắp. Đây là lần thất vọng nhất từ khi mua hàng ở Tiki. ít nhất khách hàng mong đợi nếu lắp đặt trễ hơn 48 tiếng phải có tin nhắn hoặc email xin lỗi và hẹn chính xác giờ ngày lắp 	1
test_000064	 MÌNH MUA MÁY LẠNH KÈM GÓI LẮP ĐẶT NHANH CỦA TIKI, HỨA LÀ 19H HÔM NAY ĐẾN LẮP ĐẶT CHO MÌNH, ĐỢI TỚ 21H VẪN CHƯA AI GỌI, ĐỢI DÀI CẢ CỔ TRONG KHI TIỀN DỊCH VỤ MÌNH ĐÃ ĐÓNG ĐẦY ĐỦ. THẬT SỰ THẤT VỌNG! 	1
test_000065	 Ghi là lắp đặt trong 48 tiếng mà tới 3 ngày mới lắp . Muốn lắp buổi sáng mà ko gọi trước canh 6-7h sáng đi gọi . Hẹn giờ xong ko tới đúng hẹn , hẹn tới hẹn lui . Dịch vụ thiếu chuyên nghiệp . 	1
test_000066	 máy chạy êm, tiêt kiệm điện, giá cả phải chăng. Hài lòng với sản phẩm đã mua 	1
test_000067	 tính tiền công quấn ống đồng.tiki nhảm nhí lừa khách 	1
test_000068	 nhân viên kỹ thuật làm việc ẩu, lắp sai dàn nóng lạnh dẫn tới chập điện nguyên lầu 1 ko dùng dc máy, tuy nhiên đã khắc phục sự cố nhanh và tận tình! Hy vọng tiki sẽ chú ý hơn tới vấn đề kỹ thuật lắp đặt. 	1
test_000069	 thùng xốp cục nóng rách. nhưng cũng không mở ra kiểm tra xem thế nào  	1
test_000070	 Đã nhận hàng 1 ngày nhưng chưa thấy liên hệ để lắp đặt hay Thông tin cụ thể. Vấn đề chăm sóc khách hàng sau khi mua hàng kém 	1
test_000071	 Mua giao nhanh và lắp đặt 2h. Nhưng 3 ngày vẫn chưa lắp được. Gọi lên hotline 6-7 lần, nhân viên chi ghi nhận chứ ko follow up case đến cùng cho khách. Máy mua sau thì tới lắp trước, nói thợ lắp luôn máy mua trước thì ko chịu vì LƯỜi, MỆT. Trả tiền cho dịch vụ mà ko hề commit và có trách nhiệm, như xin cho. H đòi trả hàng cũng pending. Máy để ko lắp được cả chục ngày rồi hư hỏng sau đó cũng ko tin là tiki sẽ chịu vì thói làm ăn chụp giựt như thế này. ! 	1
test_000072	 Mua máy lạnh vào ngày th6 đến th3 tuần sau mới giao giao xong nói nhân viên nói sẽ có bên lắp đặt xuống lắp trong 48h đợi 3 ngày ko có 1 ai gọi liên hệ lắp đặt. Gọi lên chăm sóc kh toàn nói để hối thúc mà ko nhận được bất cứ cuộc gọi nào từ bên bộ phận xử lý. Làm ăn vậy ai dám mua nữa cần thiết người ta mới mua mà làm như vậy. Tiền thì thanh toán rồi mà máy để đó ko xài được.mua hàng trên tiki rất nhiều và đây là lần đầu quá bức xúc. 	1
test_000073	 Chưa có nhận xét nhưng chờ lắp đặt quá lâu dù trên hoá đơn ghi lắp đặt sau 48h giao hàng 	1
test_000074	 Nhân viên giao hàng làm việc thiếu chuyên nghiệp 	1
test_000075	 Với nhóm sản phẩm như máy lạnh , Tiki giao nhanh cũng không ý nghĩa bằng việc lắp đặt nhanh. Shipper giao máy lạnh to đùng để giữa nhà xong cũng không biết khi nào là lắp đặt cả. Mình cho 3/5 điểm vì giao hàng đúng hẹn mà lắp đặt thì vô vọng 	1
test_000076	 48h sau khi giao hàng, chưa được lắp đặt!!!! 	1
test_000077	 Mình đặt mua 2 ngày sau nhận hàng, nv giao hàng nói trong vòng 48h sẽ có nv gọi đến lắp đặt nhưng đến giờ hơn 2 ngày rồi vẫn ko thấy ai gọi. Mai lại nghỉ lễ thêm 2 ngày. Đang rất thất vọng về việc này. 	1
test_000078	 Gọi điện với tổng đài 3 lần và lần nào cũng chung 1 câu trả lời ghi nhận trường hợp và liên hệ với bộ phận lắp đặt. tính tới ngày hôm nay là tôi đợi 3 lần đợi 48h và 5 ngày lễ rồi. thực sự quá thất vọng về thái độ làm việc. Đã tôi nói với điện thoại viên là nhà có người bệnh nằm 1 chỗ nên tranh thủ lắp chứ mẹ tôi nổi sải dữ lắm. dạ dạ rồi cuối cùng cũng chả thấy đâu 	1
test_000079	 Giao hàng nhanh, nguyên thùng nhưng chưa thấy nhân viên đến lắp đặt! 	1
test_000080	 Điều hoà sau khi lắp đặt chạy được 10-20p thì bắt đầu bị chảy nước liên tục, gọi người lắp đặt thì cứ hẹn lùi mãi không đến. dịch vụ lắp đặt quá kém, phần cục nóng nối điện, ống nước và tường làm rất ẩu. Từ lần sau chỉ mua chứ không bao giờ sử dụng dịch vụ lắp đặt của tiki nữa. 	1
test_000081	 Nhân viên của Tiki tới lắp lên rồi không chạy. Lại báo hãng không biết khi nào mới được xử lý. 	1
test_000082	 quá buồn và thất vọng. 	1
test_000083	 Gói lắp đặt miễn phí đi kèm máy thực chất là ko có. Đã mua hàng được hơn nửa tháng trời rồi mà nhà mình vẫn chưa lắp được điều hoa. Hai người thợ của Tiki gửi đến thì mỗi người nói một giá, lúc trước lúc sau giá cũng khác nhau, ko đưa bản báo giá của công ty. Những người thợ này không được Tiki thuê trực tiếp và trả tiền công lắp đăt. . 	1
test_000084	 Lắp đặt máy quá chậm, nhận 2 máy lạnh từ thứ 2 ngày 29.04.2019 đến bi giờ là 7.5.19 chưa thấy ai gọi lại để lắp máy, quá chán nản và bực bội vì tác phong làm việc thiếu chuyên nghiệp như vậy. Vui lòng trả lời chính xác thời gian Tiki đến lắp máy lạnh cho tôi 	1
test_000085	 Mua máy từ t5 bảo lắp đặt trong 48h. Đợi hoài k thấy ai liên lạc, quá 48h dt lại thì hẹn lại thứ 2. 	1
